Ronaldo gikk fra Real Madrid til Juventus i sommer. Pris: Snaut 950 millioner kroner. Han har skrevet en fireårskontrakt med en forventet årslønn på i underkant av 300 mill. kroner.,Transfer
Etter 27 forsøk løsnet det: Ronaldo scoret to,Goal/Assist
"Sarpsborg utlignet rett etter sidebytte ved Joachim Thomassen. Odd-stopper Vegard Bergan forærte ballen til Tobias Heintz, som tok med seg Thomassen. Kapteinen tok ansvar og skjøt selv - forbi Rossbach.",Goal/Assist
"Ikke siden 2011, da Sarpsborg gikk på åtte strake nederlag, har laget hatt en verre rekke enn denne: Fire tap på rad.",Club details
"– Jeg ønsket virkelig å score disse første målene, og jeg er glad for at jeg fant veien til nettet, sier Ronaldo ifølge Goal.com.",quote
– Men det viktigste er selvfølgelig at laget vant.,quote
"Både Juventus og Sassuolo var ubeseiret før denne ligarunden. Gjestene hadde ballen mest, men det holdt ikke til poeng på  Allianz i Torino.",Club details
"PS: Douglas Costa fikk rødt kort på overtid etter å ha spyttet i ansiktet på Federico Di Francesco, sønn av Roma-trener Eusebio Di Francesco.",Rodt/gult kort
I fjor scoret Hegerberg 31 mål på 20 ligakamper for Lyon - i tillegg til 15 mål i Champions League som klubben vant. Det gjør at hun er en av tre nominerte til FIFAs kåring av «årets spiller». Vinneren blir offentliggjort 24. september.,Player details
Lyon tok sin tredje strake seier i den franske toppdivisjonen søndag med 3–0 borte mot Guingamp. Hegerberg spilte i 73 minutter uten scoring. Eugenie Le Sommer satte alle tre målene for Lyon.,Goal/Assist
"Ifølge lokalavisen Manchester Evening News er det imidlertid «svært lite trolig» at 20 år gamle Rashford forlater Old Trafford. De har fått tidligere storscorer Alan Shearer i tale, og han taler Carragher midt imot.",Transfer
"Begge lag scorer til 1,60 er et enda mer sikkert spill som vi har tro på. Spillestopp er uansett 16.55, og kampen kan du se på TV 2 Sport Premium. ",Ignore
Se video: Slik klatret Viking opp på opprykksplass,Ignore
• Her er søndagens oddstips,Ignore
"For da Gareth Bale kom seg til dødlinjen snaue tre minutter senere, og la inn i feltet, var det ingen Athletic-spillere som plukket opp den 175 cm høye midtbanejuvelen. Isco stanget inn 1–1 for Real Madrid. ",Goal/Assist
"Det var den andre raskeste scoringen av en innbytter i La Liga denne sesongen, ifølge Opta. ",Goal/Assist
Real Madrid tapte poeng og terreng til Barcelona,Club details
(Atheltic Bilbao – Real Madrid 1–1) Etter at Barcelona vant tidligere lørdag måtte Real Madrid svare borte mot Atheltic Bilbao. Det gikk ikke som planlagt. ,Club details
"– Vi visste det kom til å bli en tøff kamp. Jeg mener at vi ikke klarte å flytte ballen fort nok og de forsvarte seg veldig kompakte. Uavgjort er åpenbart ikke bra nok når man kan få tre poeng, sa kaptein Sergio Ramos etter sesongens første poengtap i serien. ",quote
"For selv med Real Madrids «ferske» angrepstrio Gareth Bale, Karim Benzema og Marco Asensio på topp, slet de hvitkledde fra hovedstaden med å sette ballen i mål. ",Club details
"Lenge måtte de faktisk jage for å komme à jour med baskerne, som tok ledelsen i første omgang. ",irrelevant
Iker Muniain utnyttet et uorganisert Real Madrid-forsvar og kranglet inn 1–0 til vertene etter 32 minutter etter en skikkelig lagscoring.,Goal/Assist
Baklengsmålet var det andre på to kamper for Thibaut Courtois mellom stengene for hovedstadsklubben. Han slapp også inn et straffespark forrige runde mot Leganés. ,Player details
Ting kan uansett tyde på at han har vunnet duellen mot Keylor Navas om å bli fast målvakt i klubben. ,Player details
Fikk du med deg hva som skjedde under kampen mellom Castilla og Atletico Madrid B tidligere denne måneden?,irrelevant
"Etter 61 minutter tok Real Madrid-trener Julen Lopetegui ut mannen som nylig ble kåret til Årets spiller i Europa, Luka Modric, og satte inn Isco. ",irrelevant
Det skulle umiddelbart bli avgjørende. ,irrelevant
"Ousmane Dembélé ble matchvinner tre minutter senere med sin 2–1-scoring, en scoring som skulle vise seg å bli avgjørende både i kampen og på tabellen. ",Goal/Assist
"Hele åtte Bilbao-spillere var involvert i opptakten til scoringen som talte 11 pasninger før ballen lå i nettet, ifølge Opta. ",Goal/Assist
"Plutselig var det kamp igjen på Vicarage Road, men sluttspurten uteble for hjemmelaget. Det nærmeste var et langskudd fra Doucoure på overtid og en heading fra Christian Kabasele, men De Gea stoppet begge forsøkene og reddet tre poeng for United. ",sjanse
"To minutter senere var Paul Pogba nær å doble ledelsen for de rosakledde, en skuddet fra 16 meter ble slått ut til corner. Det skulle derimot bli opptakten til 2–0. ",sjanse
"Pogba kunne lagt på til 3–0 like før pause, men avslutningen fra spiss vinkel ble reddet av en benparade fra Foster. ",sjanse
"For selv om katalanerne fikk en dårlig start på bortemøtet med Real Sociedad tidligere lørdag, klarte de, i motsetning til Real Madrid, å snu kampen. Hjemmelaget scoret først etter 12 minutter ved Aritz Elustondo. ",Goal/Assist
Mourinho med «hårføner» i pausen: - Synd det ikke er kamera i garderoben,irrelevant
(Watford – Manchester United 1–2) Watford har hatt en glohet start på Premier League med fire seire av fire mulige. Mot Manchester United kom de derimot fort ned på jorden igjen. ,Club details
"José Mourinho knyttet nevene da dommeren blåste for full tid, og i intervjuet etter kampen sparte han ikke på rosen av egne spillere. Men han innrømte at han måtte frem med en aldri så liten hårføner i pausen, selv om laget ledet 2–0. ",irrelevant
"– Av og til er det synd at det ikke er kamera i garderoben, fordi jeg fortalte spillerne akkurat hva som skjedde. Det kunne være en kamp vi vant fire eller fem null, eller en kamp der vi virkelig havnet i trøbbel, sa Mourinho til BT Sport. ",quote
"For etter seire mot Brighton, Burnley, Crystal Palace og Tottenham hadde Watford vind i seilene før de tok imot Manchester United hjemme på Vicarage Road.",Club details
"For Mourinhos menn har nå også vunnet de siste 25 seriekampene hvor de har scoret først, ifølge BBC. ",irrelevant
"– I pausen sa treneren sa at vi spilte bra, men ikke fantastisk. Han gjorde oss ydmyke i pausen, sa Lukaku til BT Sport. ",quote
"Målet var også Lukakus 20. på 39 seriekamper for Manchester United. Kun Ruud van Nistelrooy (26), Robin van Persie (32) og Dwight York (34) brukte færre kamper på å nå 20 seriemål for klubben, ifølge Opta. ",Player details
For Youngs corner traff Marouane Fellaini på bakerste stolpe og den høye belgieren stanget kulen tilbake foran mål. ,irrelevant
"– Hvis Paul scorer like før pause står det 3–0 og jobben er gjort ... sa Mourinho, som egentlig kun var misfornøyd med at laget ikke drepte kampen før pause. ",quote
"For i stedet for 3–0 til gjestene var det Watford som slo tilbake i 2. omgang. Etter 66 minutter la Abdoulaye Doucoure 45 grader ut fra dødlinjen til Andre Gray, som bredsidet ballen høyt og over De Gea til 2–1. ",Goal/Assist
"– Det er derfor han er best og derfor han er Manchester Uniteds målvakt. David blir nesten ikke satt på prøver gjennom kampen, men på tampen var hendene de for oss, sa Mourinho om sin sisteskanse. ",quote
"Seieren betyr at Manchester United nå har ni poeng etter fem spilte seriekamper (8.-plass). Watford, på sin side, gikk på sesongens første tap og står nå med 12 poeng på fjerdeplass. ",Club details
"Men gjestene klarte aldri å finne den avgjørende scoringen og dermed gikk Lopetegui på sitt første poengtap som Real Madrid-trener, og er nå to poeng bak Barcelona etter fire kamper i La Liga. ",Club details
Og i likhet med Real Madrid skulle klokken bikke timen før Barcelona slo tilbake. Luis Suárez utlignet etter 63 minutter. ,Goal/Assist
"De regjerende ligamesterne topper nå La Liga, med full pott, 12 poeng på fire kamper. ",Club details
"Cardiff tok ledelsen på Stamford Bridge ved Sol Bamba, da han scoret på Chelsea-keeper Kepa fra kloss hold etter 17 minutters spill. ",Goal/Assist
"På overtid pådro Nemanja Matic seg et unødvendig gult kort, hans andre i kampen, og måtte dermed ta en tidlig dusj. ",Rodt/gult kort
"Han vant den duellen han måtte vinne for å score sitt første mål i kamp fra start: 0–1 på Haugesund stadion, etter ni minutters spill.",Goal/Assist
Hazard-hat trick sendte Chelsea over Liverpool,Goal/Assist
"Sist 26-åringen hadde både mål og målgivende i en og samme Premier League-kamp var mot Newcastle i mars 2016, opplyser VGs faktaguru, Geir Juva.  ",Goal/Assist
" Se Lucas Moura herje med Manchester United i videovinduet øverst.

",Ignore
Alexander Sørloth ble sittende på innbytterbenken da Crystal Palace vant borte mot Huddersfield. Kampens eneste mål ble scoret av Wilfried Zaha.,Goal/Assist
King med scoring og målgivende i Bournemouth-seier,Goal/Assist
"Det var Kings tredje scoring for sesongen, han står også med en målgivende fra før. Med fem målpoeng på de første fem kampene, har den norske spissen fått en strålende start på Premier League-sesongen. ",Goal/Assist
Willians scoring sørget også for at Chelsea topper tabellen på bedre målforskjell enn Liverpool. De to lagene har fått en fantastisk sesongstart med fem seirer.,Goal/Assist
De fikk sin første scoring etter bare to minutter da Leroy Sané bredsidet inn overlegget fra Fernandinho. David Silva banket inn 2–0 etter 21 minutter etter et fantastisk City-angrep med en imponerende pasningsrekke. ,Goal/Assist
"Hjemmelaget slet med å skape det helt store, og et par Pedro-avslutninger var det nærmeste de kom utligning. Helt til Hazard våknet like før pause. Han kombinerte med Olivier Giroud, og klinket ballen i det lengste hjørnet. ",Goal/Assist
"Så på overtid av førsteomgang var belgieren på farten igjen. Og nok en gang var Giroud servitør, før Hazard avsluttet via en forsvarer og i målet fra noen få meter.",Goal/Assist
Raheem Sterling fastsatte sluttresultatet til 3–0 etter at Sergio Agüero fant ham med en perfekt pasning tidlig i angre omgang. ,Goal/Assist
"10 minutter før slutt reduserte FK Haugesund, ved ex-Brann-stopper Fredrik Pallesen Knudsen, etter en corner. Men for sent.",Goal/Assist
(Bournemouth - Leicester 4–2) Joshua King delte hovedrollen sammen med Ryan Fraser for Bournemouth hjemme mot Leicester. ,irrelevant
Med seieren henger Bournemouth med i toppen av Premier League etter fem spilte kamper. 10 poeng gjør at de ligger 5. plass. ,Club details
Alt så nemlig bekmørkt ut for Galaxy da Sebastian Giovinco satte inn 3–0 for Toronto allerede etter 36 minutters spill.,Goal/Assist
"– Vi skulle, og burde, ha spilt bedre. Men vi scoret likevel fire mål, oppsummerte Hazard til BBC. ",quote
"Manchester City skapte enormt med sjanser mot Fulham hjemme i Manchester, det kunne blitt langt flere enn tre scoringer for Pep Guardolas mannskap.",Club details
"Stefan Johansen fikk sin første kamp fra start denne sesongen på Fulhams midtbane, men den norske landslagskapteinen fikk det tøft sammen med sine medspillere.",Player details
"– Det kunne ha vært flere scoringer sett i lys av antall sjanser vi skapte. Etter en landslagspause er det alltid uvisst hvordan tilstanden er, og jeg synes Fulham satte oss på flere prøver. De kommer til å gjøre en god sesong, og jeg vil gi dem ros, sa Guardiola til BBC. ",quote
Alexander Sørloth var ubenyttet reserve for Crystal Palace.,Player details
Stefan Johansen spilte hele kampen for Fulham.,Player details
"Cardiff yppet seg tidvis i andre omgang, men Chelsea-innbytter Willian skaffet først et straffespark – som Hazard satte sikkert i nettet. Og så fikk Willian kjempetreff fra distanse, og hamret inn 4–1.",Goal/Assist
"Han har blant annet vært koblet til Real Madrid, men spilleren som kom til Chelsea fra Lille i 2012 har to år igjen av kontrakten med London-klubben. ",Transfer
Bournemouth – Leicester 4-2 (3-0),Ignore
"Mål: 1-0 Ryan Fraser (19), 2-0 Fraser (37), 3-0 Joshua King (str. 41), 4-0 Adam Smith (81), 4-1 James Maddison (str. 88), 4-2 Marc Albrighton (89).",Ignore
"Rødt kort: Wes Morgan (70, to gule), Leicester.",Ignore
Joshua King spilte 85 minutter for Bournemouth,Ignore
Chelsea – Cardiff 4-1 (2-1),Ignore
"Mål: 0-1 Sol Bamba (16), 1-1 Eden Hazard (37), 2-1 Hazard (43), 3-1 Hazard (str. 80), 4-1 Willian (83).",Ignore
Huddersfield – Crystal Palace 0-1 (0-1),Ignore
Mål: 0-1 Wilfried Zaha (38).,Ignore
23.696 tilskuere.,Ignore
Manchester C. – Fulham 3-0 (2-0),Ignore
"Mål: 1-0 Leroy Sané (2), 2-0 David Silva (21), 3-0 Raheem Sterling (47).",Ignore
53.307 tilskuere.,Ignore
Newcastle – Arsenal 1-2 (0-0),Ignore
"Mål: 0-1 Granit Xhaka (49), 0-2 Mesut Özil (58), 1-2 Ciaran Clark (90).",Ignore
52.165 tilskuere.,Ignore
Tottenham – Liverpool 1-2 (0-1),Ignore
80.188 tilskuere.,Ignore
"Den offensive venstrebacken står med hele fem målgivende pasninger, og i landslagspausen var han arkitekten bak Frankrikes vinnermål mot Nederland i Nations League.",Goal/Assist
"– Jeg har ingen tvil når det kommer til Delph. Vi vet hvor viktig han var forrige sesong, og nå med Mendys skade – det kan være uker, dager, eller kanskje lenger – er det så viktig å ha Fabian tilbake, sa spanjolen i møte med pressen etter kampslutt ifølge Sky Sports.",Injuries
" Se Mesterligaen på TV 2 Sport 1 og TV 2 Sumo på tirsdag og onsdag.

",Ignore
"Scoringen var også den første i en imponerende opphenting, for etter 58 minutter sto det plutselig 3-3 på BMO Field. Kampen endte likevel 5–3 til hjemmelaget.",Goal/Assist
"Sergio Aguero startet kampen, men landet forkjært etter en hodeduell underveis i kampen. Argentineren fortsatte og noterte seg for to målgivende i kampen før han ble byttet allerede ti minutter ut i den andre omgangen.",Goal/Assist
"Også Jørgen Skjelvik startet som vanlig kampen for Galaxy i trener Dominic Kinnears første kamp ved roret. Nordmannen pådro seg et gult kort etter 24 minutter og fulgte opp med en rekke forseelser. Til pause ble han tatt av for midtstopperkollega
                        Michaël Ciani.",Rodt/gult kort
Se reportasje fra Wolverhampton-museet i videovinduet øverst ,Ignore
På uvanlig avmålt vis kunne svensken dermed feire at han er en av tre aktive fotballspillere som har scoret 500 mål på internasjonalt toppnivå. De to andre heter Lionel Messi og Cristiano Ronaldo.,Player details
"Se Wolverhampton - Burnley på TV 2 Sport Premium og TV 2 Sumo søndag klokken 14.30
",Ignore
"I det 63. spilleminutt ble Gareth Bale spilt fri på høyresiden. Waliseren slo inn i feltet til Isco, som headet inn 1-1 for Madrid.",Goal/Assist
"Det ble ikke flere scoringer på San Mamés, som betyr at Real Madrid har avgitt sine første poeng denne sesongen.",Ignore
